Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Total_Sales
LEGO Batman 2: DC Super Heroes,Wii,2012,Action,Warner Bros. Interactive Entertainment,0.94,0.4,0,0.11,1.45
LEGO Batman 2: DC Super Heroes,PS3,2012,Action,Warner Bros. Interactive Entertainment,0.5,0.53,0,0.2,1.23
LEGO Batman 2: DC Super Heroes,DS,2012,Action,Warner Bros. Interactive Entertainment,0.43,0.27,0,0.06,0.76
LEGO Batman 2: DC Super Heroes,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.41,0.27,0,0.06,0.74
LEGO Batman 2: DC Super Heroes,PSV,2012,Action,Warner Bros. Interactive Entertainment,0.17,0.13,0,0.06,0.36
LEGO Harry Potter: Years 5-7,PSV,2012,Action,Warner Bros. Interactive Entertainment,0.09,0.1,0,0.05,0.24
LEGO The Lord of the Rings,X360,2012,Action,Warner Bros. Interactive Entertainment,0.63,0.51,0,0.11,1.25
LEGO The Lord of the Rings,PS3,2012,Action,Warner Bros. Interactive Entertainment,0.36,0.53,0,0.21,1.1
LEGO The Lord of the Rings,Wii,2012,Action,Warner Bros. Interactive Entertainment,0.52,0.37,0,0.08,0.97
LEGO The Lord of the Rings,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.19,0.17,0,0.03,0.39
LEGO The Lord of the Rings,PSV,2012,Action,Warner Bros. Interactive Entertainment,0.1,0.15,0,0.07,0.32
LEGO The Lord of the Rings,PC,2012,Action,Warner Bros. Interactive Entertainment,0.07,0.13,0,0.03,0.23
LEGO The Lord of the Rings,DS,2012,Action,Warner Bros. Interactive Entertainment,0,0.14,0,0.02,0.16
Little Battlers eXperience W,PSP,2012,Role-Playing,Level 5,0,0,0.19,0,0.19
Little Battlers eXperience W,PSV,2012,Role-Playing,Level 5,0,0,0.04,0,0.04
Little Battlers eXperience: Baku Boost,3DS,2012,Action,Nintendo,0,0,0.21,0,0.21
Little Busters! Converted Edition,PSV,2012,Action,Prototype,0,0,0.03,0,0.03
LittleBigPlanet Karting,PS3,2012,Action,Sony Computer Entertainment,0.42,0.32,0.01,0.15,0.9
LittleBigPlanet PS Vita,PSV,2012,Platform,Sony Computer Entertainment,0.4,0.72,0.02,0.33,1.47
Lollipop Chainsaw,PS3,2012,Action,Warner Bros. Interactive Entertainment,0.26,0.21,0.11,0.09,0.67
Lollipop Chainsaw,X360,2012,Action,Warner Bros. Interactive Entertainment,0.31,0.13,0.02,0.04,0.5
London 2012: The Official Video Game of the Olympic Games,PS3,2012,Sports,Sega,0.06,0.5,0,0.15,0.71
London 2012: The Official Video Game of the Olympic Games,X360,2012,Sports,Sega,0.07,0.46,0,0.07,0.6
Lost Heroes,3DS,2012,Role-Playing,Namco Bandai Games,0,0,0.09,0,0.09
Lost Heroes,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.07,0,0.07
Lumines: Electronic Symphony,PSV,2012,Misc,Ubisoft,0.11,0.1,0.01,0.05,0.27
Madden NFL 13,X360,2012,Sports,Electronic Arts,2.53,0.16,0,0.17,2.86
Madden NFL 13,PS3,2012,Sports,Electronic Arts,2.11,0.23,0,0.22,2.56
Madden NFL 13,Wii,2012,Sports,Electronic Arts,0.51,0,0,0.03,0.54
Madden NFL 13,PSV,2012,Sports,Electronic Arts,0.3,0,0,0.03,0.33
Madden NFL 13,WiiU,2012,Sports,Electronic Arts,0.22,0,0,0.02,0.24
Madden NFL 13,PS3,2012,Sports,Electronic Arts,0,0.01,0,0,0.01
Magician's Quest: Town of Magic,3DS,2012,Simulation,Konami Digital Entertainment,0,0,0.21,0,0.21
Major League Baseball 2K12,X360,2012,Sports,Take-Two Interactive,0.47,0,0,0.03,0.5
Major League Baseball 2K12,PS3,2012,Sports,Take-Two Interactive,0.18,0,0,0.01,0.19
Major League Baseball 2K12,Wii,2012,Sports,Take-Two Interactive,0.15,0,0,0.01,0.16
Major League Baseball 2K12,PSP,2012,Sports,Take-Two Interactive,0.08,0,0,0.01,0.09
Major League Baseball 2K12,DS,2012,Sports,Take-Two Interactive,0.08,0,0,0.01,0.09
Major League Baseball 2K12,PC,2012,Sports,Take-Two Interactive,0.04,0,0,0,0.04
Mame Goma: Shiro to Kuro no Meikyuu,3DS,2012,Action,Nippon Ichi Software,0,0,0.03,0,0.03
Mario & Sonic at the London 2012 Olympic Games,3DS,2012,Sports,Sega,0.18,0.64,0.27,0.1,1.19
Mario Party 9,Wii,2012,Misc,Nintendo,1.15,1.17,0.76,0.24,3.32
Mario Tennis Open,3DS,2012,Sports,Nintendo,0.26,0.29,0.33,0.05,0.93
Marvel Avengers: Battle for Earth,WiiU,2012,Action,Ubisoft,0.07,0.04,0,0.01,0.12
Marvel Avengers: Battle for Earth,X360,2012,Action,Ubisoft,0.02,0,0,0,0.02
Mass Effect 3,X360,2012,Role-Playing,Electronic Arts,1.94,0.86,0.03,0.24,3.07
Mass Effect 3,PS3,2012,Role-Playing,Electronic Arts,0.63,0.59,0.03,0.21,1.46
Mass Effect 3,PC,2012,Role-Playing,Electronic Arts,0.4,0.44,0,0.13,0.97
Mass Effect 3,WiiU,2012,Role-Playing,Electronic Arts,0.14,0.11,0,0.02,0.27
Mass Effect Trilogy,X360,2012,Action,Electronic Arts,0.28,0.1,0,0.03,0.41
Mass Effect Trilogy,PS3,2012,Action,Electronic Arts,0.37,0,0,0.04,0.41
Mass Effect Trilogy,PC,2012,Action,Electronic Arts,0.09,0.16,0,0.03,0.28
Max Payne 3,PS3,2012,Shooter,Take-Two Interactive,0.59,0.92,0.06,0.32,1.89
Max Payne 3,X360,2012,Shooter,Take-Two Interactive,0.86,0.64,0.01,0.14,1.65
Max Payne 3,PC,2012,Shooter,Take-Two Interactive,0.15,0.22,0,0.06,0.43
Mechanic Escape,PS3,2012,Platform,D3Publisher,0,0,0.04,0,0.04
Medal of Honor: Warfighter,PS3,2012,Action,Electronic Arts,0.47,0.65,0.06,0.28,1.46
Medal of Honor: Warfighter,X360,2012,Action,Electronic Arts,0.58,0.47,0.01,0.1,1.16
Medal of Honor: Warfighter,PC,2012,Action,Electronic Arts,0.14,0.15,0,0.04,0.33
Medalot 7,3DS,2012,Action,Rocket Company,0,0,0.13,0,0.13
Metal Gear Solid HD Edition,PSV,2012,Action,Konami Digital Entertainment,0.16,0.18,0.05,0.09,0.48
Metal Gear Solid: Snake Eater 3D,3DS,2012,Action,Konami Digital Entertainment,0.15,0.11,0.1,0.02,0.38
Minna no Ennichi,3DS,2012,Action,Namco Bandai Games,0,0,0.05,0,0.05
Miyako: Awayuki no Utage,PSP,2012,Action,Idea Factory,0,0,0.01,0,0.01
MLB 12: The Show,PS3,2012,Sports,Sony Computer Entertainment,0.86,0,0,0.06,0.92
MLB 12: The Show,PSV,2012,Sports,Sony Computer Entertainment,0.18,0,0,0.02,0.2
MLB 2K12 / NBA 2K12 Combo Pack,X360,2012,Sports,Take-Two Interactive,0.04,0,0,0,0.04
Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,2012,Action,Namco Bandai Games,0,0,0.11,0,0.11
Mobile Suit Gundam: Mokuba no Kiseki,PSP,2012,Action,Namco Bandai Games,0,0,0.04,0,0.04
Modnation Racers: Road Trip,PSV,2012,Racing,Sony Computer Entertainment,0.17,0.12,0,0.05,0.34
Monster Hunter Tri,WiiU,2012,Role-Playing,Nintendo,0.26,0.19,0.22,0.04,0.71
Mortal Kombat,PSV,2012,Fighting,Warner Bros. Interactive Entertainment,0.47,0.18,0,0.12,0.77
Moshi Monsters: Moshlings Theme Park,DS,2012,Misc,Activision,0.03,0.37,0,0.05,0.45
Moshi Monsters: Moshlings Theme Park,3DS,2012,Misc,Activision,0.13,0.13,0,0.03,0.29
MotorStorm RC,PSV,2012,Racing,Sony Computer Entertainment,0,0.05,0,0.02,0.07
Moujuutsukai to Oujisama: Snow Bride Portable,PSP,2012,Adventure,Idea Factory,0,0,0.02,0,0.02
Mount & Blade Collection,PC,2012,Role-Playing,Paradox Interactive,0,0.02,0,0,0.02
Mugen Souls,PS3,2012,Role-Playing,Nippon Ichi Software,0.04,0.03,0.08,0.01,0.16
Mushihimesama,X360,2012,Action,Cave,0,0,0.02,0,0.02
Muv-Luv Alternative,PS3,2012,Simulation,5pb,0,0,0.01,0,0.01
My Little Sister Can't Be This Cute Portable,PSP,2012,Action,Namco Bandai Games,0,0,0.11,0,0.11
Mystery Legends: Beauty and the Beast,PC,2012,Puzzle,Focus Multimedia,0,0.01,0,0,0.01
Naruto Shippuden: Ultimate Ninja Storm Generations,PS3,2012,Fighting,Namco Bandai Games,0.27,0.25,0.14,0.08,0.74
Naruto Shippuden: Ultimate Ninja Storm Generations,X360,2012,Fighting,Namco Bandai Games,0.26,0.14,0.01,0.04,0.45
Naruto: Powerful Shippuden,3DS,2012,Platform,Namco Bandai Games,0.08,0.02,0.04,0.01,0.15
NASCAR The Game: Inside Line,X360,2012,Racing,Activision,0.09,0,0,0.01,0.1
NASCAR The Game: Inside Line,PS3,2012,Racing,Activision,0.07,0,0,0.01,0.08
Natalie Brooks: Mystery at Hillcrest High,DS,2012,Action,Licensed 4U,0,0.02,0,0,0.02
Nayuta no Kiseki,PSP,2012,Action,Nihon Falcom Corporation,0,0,0.14,0,0.14
NBA 2K13,X360,2012,Sports,Take-Two Interactive,2.6,0.21,0.01,0.19,3.01
NBA 2K13,PS3,2012,Sports,Take-Two Interactive,1.72,0.44,0.05,0.27,2.48
NBA 2K13,Wii,2012,Sports,Take-Two Interactive,0.39,0.03,0,0.03,0.45
NBA 2K13,WiiU,2012,Sports,Take-Two Interactive,0.08,0.04,0,0.01,0.13
NBA 2K13,PC,2012,Sports,Take-Two Interactive,0,0.02,0,0,0.02
NCAA Football 13,X360,2012,Action,Electronic Arts,1.02,0,0,0.06,1.08
NCAA Football 13,PS3,2012,Action,Electronic Arts,0.82,0,0,0.06,0.88
Need for Speed: Most Wanted,PS3,2012,Racing,Electronic Arts,0.71,1.51,0.06,0.61,2.89
Need for Speed: Most Wanted,X360,2012,Racing,Electronic Arts,0.62,0.8,0.01,0.15,1.58
Need for Speed: Most Wanted,PSV,2012,Racing,Electronic Arts,0.38,0.52,0.01,0.25,1.16
Need for Speed: Most Wanted,PC,2012,Racing,Electronic Arts,0,0.06,0,0.02,0.08
Nendoroid Generation,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.06,0,0.06
NeverDead,PS3,2012,Shooter,Konami Digital Entertainment,0.06,0.04,0.01,0.02,0.13
NeverDead,X360,2012,Shooter,Konami Digital Entertainment,0.06,0.03,0,0.01,0.1
New Love Plus,3DS,2012,Simulation,Konami Digital Entertainment,0,0,0.19,0,0.19
New Super Mario Bros. 2,3DS,2012,Platform,Nintendo,3.66,3.07,2.47,0.63,9.83
New Super Mario Bros. U,WiiU,2012,Platform,Nintendo,2.32,1.3,1.27,0.31,5.2
NHL 13,X360,2012,Sports,Electronic Arts,0.51,0.11,0,0.05,0.67
NHL 13,PS3,2012,Sports,Electronic Arts,0.33,0.22,0,0.1,0.65
Nicola Kanshuu: Model Oshare * Audition Platina,3DS,2012,Action,Alchemist,0,0,0.08,0,0.08
Nike+ Kinect Training,X360,2012,Sports,Microsoft Game Studios,0.02,0.02,0,0,0.04
Ninja Gaiden 3,PS3,2012,Action,Tecmo Koei,0.19,0.1,0.11,0.05,0.45
Ninja Gaiden 3,X360,2012,Action,Tecmo Koei,0.16,0.05,0.03,0.02,0.26
Ninja Gaiden 3,WiiU,2012,Action,Nintendo,0.15,0.03,0,0.02,0.2
Ninja Gaiden Sigma,PSV,2012,Action,Tecmo Koei,0.13,0.06,0.04,0.04,0.27
Nintendo Land,WiiU,2012,Misc,Nintendo,2.55,1.11,0.46,0.33,4.45
Nobunaga no Yabou Online: Houou no Shou,PS3,2012,Strategy,Ackkstudios,0,0,0.01,0,0.01
Oil Rush,PC,2012,Strategy,Iceberg Interactive,0,0.02,0,0,0.02
Okami,PS3,2012,Action,Capcom,0,0,0.14,0,0.14
One Piece: Pirate Warriors,PS3,2012,Action,Namco Bandai Games,0.01,0.24,0.86,0.09,1.2
One Piece: Romance Dawn - Bouken no Yoake,PSP,2012,Fighting,Namco Bandai Games,0,0,0.32,0,0.32
Onechanbara Z Kagura,X360,2012,Action,D3Publisher,0,0,0.03,0,0.03
Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai,3DS,2012,Adventure,D3Publisher,0,0,0.03,0,0.03
Ore wa Shoujo Mangaka,PSP,2012,Action,Giza10,0,0,0.02,0,0.02
Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,PSV,2012,Action,Konami Digital Entertainment,0,0,0.04,0,0.04
Ouchi Mainichi Tamagotchi,3DS,2012,Action,Namco Bandai Games,0,0,0.09,0,0.09
Ouka Sengoku Portable,PSP,2012,Adventure,Alchemist,0,0,0.01,0,0.01
Oumagatoki: Kaidan Romance,PSP,2012,Action,Quinrose,0,0,0.03,0,0.03
PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,3DS,2012,Action,Irem Software Engineering,0,0,0.02,0,0.02
Paper Mario: Sticker Star,3DS,2012,Role-Playing,Nintendo,1.12,0.39,0.64,0.12,2.27
Persona 2: Eternal Punishment,PSP,2012,Role-Playing,Atlus,0,0,0.05,0,0.05
Persona 4: Arena,PS3,2012,Fighting,Atlus,0.3,0.12,0.24,0.07,0.73
Persona 4: Arena,X360,2012,Fighting,Atlus,0.08,0.02,0.03,0.01,0.14
Persona 4: Golden,PSV,2012,Role-Playing,Atlus,0.46,0.34,0.38,0.21,1.39
PhotoKano,PSP,2012,Adventure,Kadokawa Shoten,0,0,0.09,0,0.09
PlayStation All-Stars Battle Royale,PS3,2012,Action,Sony Computer Entertainment,0.5,0.28,0.04,0.14,0.96
PlayStation All-Stars Battle Royale,PSV,2012,Action,Sony Computer Entertainment,0.26,0.15,0.01,0.1,0.52
Pocket Soccer League: Calciobit,3DS,2012,Sports,Nintendo,0,0,0.11,0,0.11
Pokemon Black 2/Pokemon White 2,DS,2012,Role-Playing,Nintendo,2.91,1.86,3.14,0.43,8.34
Pokemon Conquest,DS,2012,Role-Playing,Nintendo,0.58,0.06,0.37,0.04,1.05
Pokemon Mystery Dungeon: Gates to Infinity,3DS,2012,Role-Playing,Nintendo,0.44,0.3,0.47,0.06,1.27
Poyo Poyo Kansatsu Nikki,3DS,2012,Action,IE Institute,0,0,0.02,0,0.02
Pro Evolution Soccer 2013,PS3,2012,Sports,Konami Digital Entertainment,0.18,0.64,0.49,0.25,1.56
Pro Evolution Soccer 2013,X360,2012,Sports,Konami Digital Entertainment,0.08,0.2,0,0.03,0.31
Pro Evolution Soccer 2013,PSP,2012,Sports,Konami Digital Entertainment,0,0.07,0.18,0.03,0.28
Pro Evolution Soccer 2013,3DS,2012,Sports,Konami Digital Entertainment,0.05,0.02,0.1,0.01,0.18
Pro Evolution Soccer 2013,Wii,2012,Sports,Konami Digital Entertainment,0,0.03,0.06,0,0.09
Pro Evolution Soccer 2013,PC,2012,Sports,Konami Digital Entertainment,0,0.07,0,0.01,0.08
Pro Yaky? Spirits 2012,PSP,2012,Sports,Konami Digital Entertainment,0,0,0.2,0,0.2
Pro Yaky? Spirits 2012,PS3,2012,Sports,Konami Digital Entertainment,0,0,0.19,0,0.19
Pro Yaky? Spirits 2012,PSV,2012,Sports,Konami Digital Entertainment,0,0,0.06,0,0.06
Professor Layton vs Phoenix Wright: Ace Attorney,3DS,2012,Puzzle,Level 5,0.2,0.26,0.3,0.04,0.8
Project X Zone,3DS,2012,Role-Playing,Namco Bandai Games,0.18,0.04,0.15,0.02,0.39
Puella Magi Madoka Magica Portable,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.12,0,0.12
Puzzler Brain Games,Wii,2012,Puzzle,Namco Bandai Games,0,0,0.66,0,0.66
QUIZ PARTY,Wii,2012,Misc,Nintendo,0,0.05,0,0,0.05
Rabbids Land,WiiU,2012,Misc,Ubisoft,0.02,0.01,0,0,0.03
Ragnarok Odyssey,PSV,2012,Role-Playing,GungHo,0.22,0.01,0.16,0.03,0.42
Ratchet & Clank Collection,PS3,2012,Action,Sony Computer Entertainment,0.47,0.14,0.02,0.09,0.72
Ratchet & Clank: Full Frontal Assault,PS3,2012,Adventure,Sony Computer Entertainment,0.19,0.01,0,0.02,0.22
Ratchet & Clank: Full Frontal Assault,PSV,2012,Adventure,Sony Computer Entertainment,0.01,0,0,0,0.01
Rayman Origins,PSV,2012,Platform,Ubisoft,0.13,0.35,0,0.11,0.59
Rayman Origins,3DS,2012,Platform,Ubisoft,0.06,0.08,0,0.01,0.15
Rayman Origins,PC,2012,Platform,Ubisoft,0,0.06,0,0.01,0.07
Reality Fighters,PSV,2012,Fighting,Sony Computer Entertainment,0.06,0.06,0,0.03,0.15
Record of Agarest War: Marriage,PSP,2012,Role-Playing,Compile Heart,0,0,0.04,0,0.04
Resident Evil 6,PS3,2012,Shooter,Capcom,0.88,0.97,0.88,0.42,3.15
Resident Evil 6,X360,2012,Shooter,Capcom,1.11,0.63,0.07,0.16,1.97
Resident Evil 6,PC,2012,Shooter,Capcom,0,0.04,0,0.01,0.05
Resident Evil Chronicles HD,PS3,2012,Shooter,Capcom,0,0,0.09,0,0.09
Resident Evil: Operation Raccoon City,PS3,2012,Action,Capcom,0.48,0.25,0.36,0.1,1.19
Resident Evil: Operation Raccoon City,X360,2012,Action,Capcom,0.55,0.15,0.03,0.06,0.79
Resident Evil: Operation Raccoon City,PC,2012,Action,Capcom,0,0.03,0,0.01,0.04
Resident Evil: Revelations,3DS,2012,Action,Capcom,0.3,0.22,0.3,0.05,0.87
Resistance: Burning Skies,PSV,2012,Shooter,Sony Computer Entertainment,0.21,0.16,0.02,0.07,0.46
Rhythm Thief & the Emperor's Treasure,3DS,2012,Misc,Sega,0.07,0.07,0.12,0.01,0.27
Ridge Racer Unbounded,PS3,2012,Racing,Namco Bandai Games,0.05,0.1,0,0.03,0.18
Ridge Racer Unbounded,X360,2012,Racing,Namco Bandai Games,0.05,0.05,0,0.01,0.11
Ridge Racer Unbounded,PC,2012,Racing,Namco Bandai Games,0,0.02,0,0,0.02
Rinne no Lagrange: Kamogawa Days,PS3,2012,Adventure,Namco Bandai Games,0,0,0.02,0,0.02
Risen 2: Dark Waters,PS3,2012,Role-Playing,Deep Silver,0.04,0.14,0.01,0.05,0.24
Risen 2: Dark Waters,PC,2012,Role-Playing,Deep Silver,0,0.19,0,0.04,0.23
Risen 2: Dark Waters,X360,2012,Role-Playing,Deep Silver,0.05,0.08,0,0.01,0.14
Robotics;Notes,PS3,2012,Adventure,5pb,0,0,0.11,0,0.11
Robotics;Notes,X360,2012,Adventure,5pb,0,0,0.02,0,0.02
Romance of the Three Kingdoms XII,PS3,2012,Strategy,Tecmo Koei,0,0,0.09,0,0.09
Romance of the Three Kingdoms XII,WiiU,2012,Strategy,Tecmo Koei,0,0,0.02,0,0.02
Root Double: Before Crime After Days,X360,2012,Action,Yeti,0,0,0.01,0,0.01
Rune Factory 4,3DS,2012,Role-Playing,Xseed Games,0.31,0,0.21,0.03,0.55
Rurouni Kenshin: Meiji Kenyaku Romantan - Kansen,PSP,2012,Action,Namco Bandai Games,0,0,0.06,0,0.06
Saint Seiya Omega: Ultimate Cosmo,PSP,2012,Fighting,Namco Bandai Games,0,0,0.01,0,0.01
Samurai & Dragons,PSV,2012,Action,Sega,0,0,0.02,0,0.02
Samurai Warriors Chronicles 2nd,3DS,2012,Action,Ubisoft Annecy,0,0,0.1,0,0.1
Sangoku Koi Senki: Otome no Heihou!,PSP,2012,Adventure,Prototype,0,0,0.04,0,0.04
Scribblenauts: Unlimited,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.55,0.01,0,0.04,0.6
Scribblenauts: Unlimited,WiiU,2012,Action,Warner Bros. Interactive Entertainment,0.26,0.09,0,0.03,0.38
SD Gundam G Generation: Overworld,PSP,2012,Strategy,Namco Bandai Games,0,0,0.31,0,0.31
Secrets of the Titanic,DS,2012,Action,Avanquest Software,0,0.02,0,0,0.02
Seinaru Kana: Orichalcum no Na no Motoni,PSP,2012,Action,CyberFront,0,0,0.02,0,0.02
Sengoku Musou 3 Z Special,PSP,2012,Action,Ackkstudios,0,0,0.04,0,0.04
Senran Kagura Burst: Guren no Shjo-tachi,3DS,2012,Action,Marvelous Entertainment,0,0,0.14,0,0.14
Shin Ken to Mahto Gakuenmono Toki no Gakuen,PSP,2012,Role-Playing,Acquire,0,0,0.09,0,0.09
Shin Megami Tensei: Devil Summoner - Soul Hackers,3DS,2012,Role-Playing,Atlus,0.13,0.02,0.14,0.01,0.3
Shining Blade,PSP,2012,Role-Playing,Sega,0,0,0.2,0,0.2
Shinken de Watashi ni Koi Shinasai! R,PS3,2012,Action,Minato Station,0,0,0.02,0,0.02
Shiren the Wanderer 4 - God's Eye and the Demon's Navel,PSP,2012,Role-Playing,Spike,0,0,0.04,0,0.04
Silent Hill HD Collection,PS3,2012,Action,Konami Digital Entertainment,0.15,0.11,0.03,0.05,0.34
Silent Hill HD Collection,X360,2012,Action,Konami Digital Entertainment,0.11,0.06,0.01,0.02,0.2
Silent Hill: Book of Memories,PSV,2012,Action,Konami Digital Entertainment,0.13,0.06,0,0.04,0.23
Silent Hill: Downpour,PS3,2012,Action,Konami Digital Entertainment,0.21,0.16,0.04,0.06,0.47
Silent Hill: Downpour,X360,2012,Action,Konami Digital Entertainment,0.22,0.08,0,0.03,0.33
Silverlicious,DS,2012,Action,N/A,0.03,0,0,0,0.03
Sing Party,WiiU,2012,Misc,Nintendo,0.13,0.12,0,0.02,0.27
Skylanders Giants,Wii,2012,Action,Activision,1.56,0.88,0,0.22,2.66
Skylanders Giants,X360,2012,Action,Activision,0.75,0.45,0,0.11,1.31
Skylanders Giants,PS3,2012,Action,Activision,0.35,0.52,0,0.22,1.09
Skylanders Giants,WiiU,2012,Action,Activision,0.23,0.12,0,0.04,0.39
Skylanders Giants,3DS,2012,Action,Activision,0.12,0.01,0,0.01,0.14
Sleeping Dogs,PS3,2012,Action,Square Enix,0.31,0.5,0.05,0.19,1.05
Sleeping Dogs,X360,2012,Action,Square Enix,0.38,0.41,0.01,0.08,0.88
Sleeping Dogs,PC,2012,Action,Square Enix,0.06,0.05,0,0.02,0.13
Smile PreCure! Let's Go! Marchen World,3DS,2012,Action,Namco Bandai Games,0,0,0.06,0,0.06
Sniper Elite V2,PS3,2012,Shooter,505 Games,0.38,0.39,0.06,0.15,0.98
Sniper Elite V2,X360,2012,Shooter,505 Games,0.46,0.29,0.02,0.07,0.84
Sol Trigger,PSP,2012,Role-Playing,Image Epoch,0,0,0.1,0,0.1
Sonic & All-Stars Racing Transformed,X360,2012,Racing,Sega,0.2,0.37,0,0.06,0.63
Sonic & All-Stars Racing Transformed,PS3,2012,Racing,Sega,0.08,0.33,0.01,0.11,0.53
Sonic & All-Stars Racing Transformed,WiiU,2012,Racing,Sega,0.2,0.27,0.02,0.05,0.54
Sonic & All-Stars Racing Transformed,PSV,2012,Racing,Sega,0.12,0.25,0,0.11,0.48
Sonic & All-Stars Racing Transformed,3DS,2012,Racing,Sega,0.12,0.15,0,0.02,0.29
Sorcery,PS3,2012,Action,Sony Computer Entertainment,0.14,0.12,0,0.05,0.31
Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,PSP,2012,Action,Idea Factory,0,0,0.02,0,0.02
SoulCalibur V,PS3,2012,Fighting,Namco Bandai Games,0.35,0.24,0.07,0.1,0.76
SoulCalibur V,X360,2012,Fighting,Namco Bandai Games,0.39,0.14,0.02,0.04,0.59
Spec Ops: The Line,PS3,2012,Shooter,Take-Two Interactive,0.19,0.25,0.04,0.09,0.57
Spec Ops: The Line,X360,2012,Shooter,Take-Two Interactive,0.21,0.19,0,0.04,0.44
Spec Ops: The Line,PC,2012,Shooter,Take-Two Interactive,0.11,0.09,0,0.03,0.23
Spirit Camera: The Cursed Memoir,3DS,2012,Adventure,Nintendo,0.12,0.02,0.06,0.01,0.21
SSX,PS3,2012,Sports,Electronic Arts,0.35,0.42,0.02,0.14,0.93
SSX,X360,2012,Sports,Electronic Arts,0.38,0.28,0,0.06,0.72
Starhawk,PS3,2012,Action,Sony Computer Entertainment,0.18,0.05,0.03,0.03,0.29
Steel Battalion: Heavy Armor,X360,2012,Misc,Capcom,0.08,0.03,0.02,0.01,0.14
Steins;Gate,PS3,2012,Adventure,PQube,0.01,0.04,0.02,0.01,0.08
Steins;Gate: Hiyoku Renri no Darling,PSP,2012,Action,5pb,0,0,0.06,0,0.06
Steins;Gate: Hiyoku Renri no Darling,PS3,2012,Adventure,5pb,0,0,0.02,0,0.02
Storm Lover Kai!!,PSP,2012,Action,D3Publisher,0,0,0.02,0,0.02
Street Fighter X Tekken,PS3,2012,Fighting,Capcom,0.42,0.22,0.1,0.1,0.84
Street Fighter X Tekken,X360,2012,Fighting,Capcom,0.31,0.1,0.03,0.03,0.47
Street Fighter X Tekken,PSV,2012,Fighting,Capcom,0.14,0.05,0.01,0.04,0.24
Street Fighter X Tekken,PC,2012,Fighting,Capcom,0,0.02,0,0,0.02
Strike Witches: Shirogane no Tsubasa,PSP,2012,Strategy,Kadokawa Shoten,0,0,0.02,0,0.02
Style Savvy: Trendsetters,3DS,2012,Simulation,Nintendo,0.16,0.02,0.53,0.01,0.72
Suikoden: Tsumugareshi Hyakunen no Toki,PSP,2012,Role-Playing,Konami Digital Entertainment,0,0,0.13,0,0.13
Summon Night 3,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.12,0,0.12
Summon Night 4,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.07,0,0.07
Supremacy MMA,PSV,2012,Fighting,505 Games,0.02,0.05,0,0.02,0.09
Syndicate,X360,2012,Shooter,Electronic Arts,0.1,0.06,0,0.02,0.18
Syndicate,PS3,2012,Shooter,EA Games,0.07,0.06,0,0.02,0.15
Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,3DS,2012,Misc,Namco Bandai Games,0,0,0.63,0,0.63
Tales of Innocence R,PSV,2012,Role-Playing,Namco Bandai Games,0,0,0.1,0,0.1
Tales of the Heroes: Twin Brave,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.13,0,0.13
Tales of Xillia 2,PS3,2012,Role-Playing,Namco Bandai Games,0.2,0.15,0.45,0.07,0.87
Tank! Tank! Tank!,WiiU,2012,Action,Namco Bandai Games,0.02,0.01,0.05,0,0.08
Tekken 3D: Prime Edition,3DS,2012,Fighting,Nintendo,0.06,0.08,0.05,0.01,0.2
Tekken Tag Tournament 2,PS3,2012,Fighting,Namco Bandai Games,0.28,0.33,0.13,0.14,0.88
Tekken Tag Tournament 2,X360,2012,Fighting,Namco Bandai Games,0.19,0.12,0.01,0.03,0.35
Tekken Tag Tournament 2,WiiU,2012,Fighting,Namco Bandai Games,0.09,0.07,0.01,0.01,0.18
Test Drive: Ferrari Legends,X360,2012,Racing,Atari,0.04,0,0,0,0.04
Test Drive: Ferrari Legends,PS3,2012,Racing,N/A,0.04,0,0,0,0.04
The Amazing Spider-Man (Console Version),PS3,2012,Action,Activision,0.31,0.37,0,0.14,0.82
The Amazing Spider-Man (Console Version),X360,2012,Action,Activision,0.43,0.26,0,0.06,0.75
The Amazing Spider-Man (Console Version),DS,2012,Action,Activision,0.15,0.04,0,0.01,0.2
The Amazing Spider-Man (Console Version),3DS,2012,Action,Activision,0.15,0.03,0,0.01,0.19
The Amazing Spider-Man (Console Version),Wii,2012,Action,Activision,0.11,0.04,0,0.01,0.16
The Binding of Isaac,PC,2012,Action,N/A,0,0.03,0,0,0.03
The Cube,Wii,2012,Action,Funbox Media,0,0.04,0,0,0.04
